code,nombre,marca,categoria,kcal_100g,proteinas_100g,grasas_100g,carbohidratos_100g,alergenos,popularidad
8480000156570,Natural,Hacendado,yogures,47.0,3.2,2.1,3.7,,21950000008
8412600009345,Natural 100%,Bimbo,pan,255.2,9.3,3.1,48.3,en:gluten,24950000017
8480000206824,Natural con azúcar Caña,"Hacendado, Schreiber",yogures,150.0,3.7,10.0,11.3,en:milk,22950000001
8480000225412,Navajas lingueiroes,Hacendado,pescado_marisco,95.0,20.0,1.0,1.0,,1
8480000392886,Nectar frutos vermelhos light,Hacendado,bebidas,18.0,0.1,0.0,4.5,,3
8480000392336,Nectar tutti-frutti,Hacendado,bebidas,39.0,0.2,0.0,9.4,,1
8480000602930,Negro 92%,Hacendado,snacks_dulces,608.0,10.0,56.0,6.5,,22995000002
8410100021546,Nescafé classic descafeinado,"Nescafé,Nestlé",bebidas,296.0,19.4,1.1,42.6,,24950000050
5449000012913,Nestea Limón,"Coca-Cola, Nestea",bebidas,19.0,0.0,0.0,4.5,,23990000006
5449000254078,Nestea té negro al limón,Nestea,bebidas,19.0,0.0,0.0,4.5,,9
2498128745916,Neulas barquillos al chocolate,Hacendado,snacks_dulces,466.0,6.4,15.0,73.9,en:gluten|en:soybeans,1
8402001041150,Neules chocolate,Hacendado,snacks_dulces,481.0,6.2,23.0,60.0,en:eggs|en:gluten|en:milk|en:peanuts|en:soybeans,10
8480000145574,Neules grans,Hacendado,snacks_dulces,478.0,6.2,18.7,70.0,,1
8480000145666,Neules grans amb xocolata,Hacendado,snacks_dulces,482.0,6.9,20.8,63.0,,1
8480000862402,Neules grans amb xocolata blanca,Hacendado,snacks_dulces,481.0,6.4,20.5,65.5,,1
8480000145604,Neules originals,Hacendado,snacks_dulces,417.0,6.5,5.3,84.0,en:eggs|en:milk|en:soybeans|en:gluten|en:milk|en:milk|en:eggs,1
8480000063212,Nidos al Huevo,Hacendado,pasta_arroz,357.0,14.0,2.7,67.0,en:eggs|en:gluten,24950000032
8480000063670,Nidos al huevo,Hacendado,pasta_arroz,358.0,12.0,3.3,68.0,en:eggs|en:gluten,1
8480000063229,Nidos vegetales,Hacendado,pasta_arroz,366.0,12.0,1.5,74.0,en:gluten,22950000002
8480000861610,No lactose milk,Hacendo,lacteos,38.0,3.4,0.5,5.0,,24900000023
8934563207403,Noodles de arroz,"Hacendado,Acecook",pasta_arroz,346.0,6.4,0.6,78.0,en:soybeans,23990000013
8480000087263,Noodles de arroz sabor vegetal,Hacendado,pasta_arroz,340.0,6.3,1.0,75.9,,20950000024
